"Date","Time","Open","High","Low","Close","Volume"
01/08/2019,1127,149.79,149.86,149.66,149.69,59944
01/08/2019,1128,149.68,149.69,149.57,149.59,49732
01/08/2019,1129,149.59,149.7,149.54,149.56,55399
01/08/2019,1130,149.55,149.55,149.32,149.4,95285
01/08/2019,1131,149.4,149.45,149.27,149.29,57147
01/08/2019,1132,149.28,149.4,149.25,149.39,70335
01/08/2019,1133,149.4,149.41,149.29,149.34,47532
01/08/2019,1134,149.33,149.41,149.26,149.41,36494
01/08/2019,1135,149.41,149.5,149.31,149.45,46250
01/08/2019,1136,149.45,149.58,149.44,149.58,30318
01/08/2019,1137,149.58,149.63,149.48,149.58,56867
01/08/2019,1138,149.56,149.77,149.55,149.69,57073
01/08/2019,1139,149.69,149.79,149.61,149.7,34100
01/08/2019,1140,149.71,149.8,149.64,149.8,23534
01/08/2019,1141,149.8,149.83,149.75,149.81,34098
01/08/2019,1142,149.81,149.86,149.74,149.78,55166
01/08/2019,1143,149.78,149.79,149.63,149.67,40672
01/08/2019,1144,149.67,149.67,149.57,149.61,35939
01/08/2019,1145,149.6,149.8,149.57,149.78,45838
01/08/2019,1146,149.77,149.82,149.75,149.78,44745
01/08/2019,1147,149.8,149.81,149.65,149.67,42349
01/08/2019,1148,149.67,149.73,149.62,149.7,34559
01/08/2019,1149,149.69,149.75,149.67,149.72,38248
01/08/2019,1150,149.73,149.76,149.61,149.76,60758
01/08/2019,1151,149.76,149.84,149.72,149.77,42639
01/08/2019,1152,149.78,149.82,149.62,149.64,26432
01/08/2019,1153,149.64,149.77,149.64,149.74,35214
01/08/2019,1154,149.74,149.78,149.69,149.69,27420
01/08/2019,1155,149.71,149.82,149.7,149.76,57326
01/08/2019,1156,149.76,149.85,149.63,149.65,61698
01/08/2019,1157,149.65,149.76,149.61,149.64,59333
01/08/2019,1158,149.63,149.73,149.61,149.62,32901
01/08/2019,1159,149.63,149.65,149.51,149.52,46740
01/08/2019,1200,149.52,149.63,149.43,149.56,68489
01/08/2019,1201,149.58,149.66,149.57,149.63,36338
01/08/2019,1202,149.63,149.71,149.44,149.67,87119
01/08/2019,1203,149.69,149.96,149.69,149.91,202312
01/08/2019,1204,149.9,150.04,149.89,149.97,228196
01/08/2019,1205,149.97,150,149.81,149.99,79041
01/08/2019,1206,149.99,150.06,149.96,150.05,71459
01/08/2019,1207,150.05,150.07,149.97,149.98,119261
01/08/2019,1208,149.99,150.02,149.94,149.99,58694
01/08/2019,1209,150,150,149.88,149.95,45524
01/08/2019,1210,149.95,150.02,149.9,149.97,70862
01/08/2019,1211,149.98,150.07,149.97,150.01,77449
01/08/2019,1212,150,150.01,149.8,149.83,45849
01/08/2019,1213,149.83,149.89,149.8,149.88,28953
01/08/2019,1214,149.89,150.01,149.86,149.99,44009
01/08/2019,1215,149.98,150.05,149.96,149.98,70599
01/08/2019,1216,149.99,150.07,149.96,150.03,64461
01/08/2019,1217,150.04,150.09,150.01,150.06,53535
01/08/2019,1218,150.06,150.3,150.05,150.27,168188
01/08/2019,1219,150.28,150.38,150.24,150.35,89362
01/08/2019,1220,150.35,150.39,150.26,150.3,66689
01/08/2019,1221,150.3,150.31,150.23,150.27,33456
01/08/2019,1222,150.27,150.35,150.25,150.32,45348
01/08/2019,1223,150.32,150.38,150.28,150.38,50387
01/08/2019,1224,150.38,150.48,150.37,150.45,67327
01/08/2019,1225,150.44,150.54,150.42,150.53,86982
01/08/2019,1226,150.51,150.67,150.5,150.65,106513
01/08/2019,1227,150.66,150.72,150.66,150.67,108933
01/08/2019,1228,150.67,150.7,150.63,150.67,64132
01/08/2019,1229,150.68,150.72,150.47,150.47,81254
01/08/2019,1230,150.48,150.54,150.43,150.49,57150
01/08/2019,1231,150.49,150.64,150.48,150.63,44253
01/08/2019,1232,150.64,150.65,150.54,150.54,46589
01/08/2019,1233,150.55,150.58,150.5,150.55,36480
01/08/2019,1234,150.55,150.55,150.47,150.5,48718
01/08/2019,1235,150.47,150.47,150.21,150.34,126499
01/08/2019,1236,150.34,150.43,150.34,150.41,36719
01/08/2019,1237,150.41,150.46,150.34,150.38,42398
01/08/2019,1238,150.39,150.41,150.26,150.3,32626
01/08/2019,1239,150.3,150.36,150.27,150.36,43960
01/08/2019,1240,150.35,150.47,150.32,150.43,98407
01/08/2019,1241,150.43,150.51,150.37,150.51,73937
01/08/2019,1242,150.5,150.51,150.44,150.47,33333
01/08/2019,1243,150.49,150.55,150.44,150.54,25572
01/08/2019,1244,150.54,150.55,150.49,150.52,30357
01/08/2019,1245,150.53,150.6,150.48,150.5,45724
01/08/2019,1246,150.52,150.59,150.48,150.48,44892
01/08/2019,1247,150.47,150.51,150.39,150.47,58704
01/08/2019,1248,150.47,150.47,150.16,150.16,102079
01/08/2019,1249,150.16,150.2,150.09,150.09,45042
01/08/2019,1250,150.11,150.11,149.97,150,86372
01/08/2019,1251,150,150.05,149.92,150.05,71829
01/08/2019,1252,150.05,150.17,150.04,150.12,61491
01/08/2019,1253,150.12,150.12,149.99,150.07,38458
01/08/2019,1254,150.05,150.15,150.05,150.07,38785
01/08/2019,1255,150.07,150.07,149.94,150.01,47014
01/08/2019,1256,150.02,150.03,149.88,149.99,55302
01/08/2019,1257,150,150.03,149.93,150.02,41084
01/08/2019,1258,150.02,150.09,150.01,150.04,34729
01/08/2019,1259,150.03,150.04,149.94,149.99,36987
01/08/2019,1300,150.01,150.05,149.91,149.95,27299
01/08/2019,1301,149.94,149.95,149.76,149.81,80126
01/08/2019,1302,149.82,149.85,149.75,149.83,29967
01/08/2019,1303,149.83,150.09,149.81,150.04,92596
01/08/2019,1304,150.05,150.07,150,150.04,35401
01/08/2019,1305,150.04,150.13,150.02,150.09,46191
01/08/2019,1306,150.1,150.15,150.04,150.12,42843
01/08/2019,1307,150.11,150.13,150.06,150.11,45527
01/08/2019,1308,150.1,150.15,150.04,150.09,25471
01/08/2019,1309,150.09,150.1,150.02,150.05,32960
01/08/2019,1310,150.06,150.16,150.06,150.09,48654
01/08/2019,1311,150.09,150.09,149.96,150.04,57400
01/08/2019,1312,150.04,150.2,150.04,150.09,31393
01/08/2019,1313,150.09,150.12,150.05,150.09,47655
01/08/2019,1314,150.08,150.24,150.08,150.19,78537
01/08/2019,1315,150.22,150.39,150.19,150.39,95001
01/08/2019,1316,150.38,150.54,150.36,150.48,110437
01/08/2019,1317,150.48,150.49,150.26,150.27,77589
01/08/2019,1318,150.27,150.42,150.25,150.38,70716
01/08/2019,1319,150.38,150.48,150.37,150.39,115823
01/08/2019,1320,150.38,150.5,150.32,150.47,57595
01/08/2019,1321,150.47,150.69,150.47,150.63,140460
01/08/2019,1322,150.63,150.94,150.61,150.92,155209
01/08/2019,1323,150.93,151.02,150.69,150.72,240471
01/08/2019,1324,150.73,150.88,150.71,150.85,81822
01/08/2019,1325,150.84,150.95,150.83,150.9,121556
01/08/2019,1326,150.89,150.99,150.89,150.98,77107
01/08/2019,1327,150.98,151.06,150.87,151.01,124172
01/08/2019,1328,151.02,151.13,151.02,151.08,129230
01/08/2019,1329,151.08,151.1,151.06,151.07,108479
01/08/2019,1330,151.07,151.11,150.91,150.94,75962
01/08/2019,1331,150.93,151.05,150.88,150.99,66864
01/08/2019,1332,151,151.06,150.96,151.03,34014
01/08/2019,1333,151.03,151.03,150.91,150.99,64736
01/08/2019,1334,150.99,151.06,150.95,151.04,48416
01/08/2019,1335,151.03,151.16,151.01,151.11,78145
01/08/2019,1336,151.12,151.2,151.12,151.15,80327
01/08/2019,1337,151.14,151.15,151,151,52738
01/08/2019,1338,151,151.04,150.95,150.96,41678
01/08/2019,1339,150.95,151,150.88,150.89,51458
01/08/2019,1340,150.89,150.89,150.81,150.89,59718
01/08/2019,1341,150.89,150.94,150.88,150.88,30458
01/08/2019,1342,150.9,150.98,150.87,150.89,24115
01/08/2019,1343,150.88,150.9,150.77,150.79,43934
01/08/2019,1344,150.8,150.82,150.72,150.77,44856
01/08/2019,1345,150.77,150.77,150.55,150.66,107689
01/08/2019,1346,150.67,150.71,150.65,150.66,33537
01/08/2019,1347,150.66,150.66,150.53,150.6,49347
01/08/2019,1348,150.61,150.65,150.58,150.64,32938
01/08/2019,1349,150.64,150.83,150.62,150.82,89180
01/08/2019,1350,150.83,150.97,150.8,150.93,47214
01/08/2019,1351,150.93,151.06,150.91,151.06,63069
01/08/2019,1352,151.07,151.25,151.03,151.14,163212
01/08/2019,1353,151.15,151.29,151.1,151.26,62570
01/08/2019,1354,151.26,151.36,151.22,151.25,105054
01/08/2019,1355,151.26,151.27,151.11,151.13,61243
01/08/2019,1356,151.12,151.29,151.07,151.26,87560
01/08/2019,1357,151.26,151.29,151.15,151.23,80260
01/08/2019,1358,151.25,151.35,151.22,151.28,71652
01/08/2019,1359,151.28,151.44,151.25,151.3,109461
01/08/2019,1400,151.29,151.31,151.12,151.19,89845
01/08/2019,1401,151.16,151.23,151.14,151.2,61583
01/08/2019,1402,151.23,151.34,151.19,151.33,37705
01/08/2019,1403,151.34,151.36,151.25,151.25,42831
01/08/2019,1404,151.26,151.27,151.11,151.19,57059
01/08/2019,1405,151.18,151.25,151.15,151.19,30452
01/08/2019,1406,151.2,151.25,151.14,151.2,54158
01/08/2019,1407,151.21,151.29,151.1,151.1,57486
01/08/2019,1408,151.08,151.17,151.03,151.15,44414
01/08/2019,1409,151.14,151.22,151.01,151.1,58864
01/08/2019,1410,151.1,151.19,151.08,151.19,31491
01/08/2019,1411,151.17,151.17,151.08,151.12,33307
01/08/2019,1412,151.12,151.22,151.08,151.18,37760
01/08/2019,1413,151.18,151.26,151.14,151.24,47735
01/08/2019,1414,151.23,151.29,151.22,151.29,19447
01/08/2019,1415,151.28,151.35,151.23,151.24,36044
01/08/2019,1416,151.24,151.29,151.15,151.23,29007
01/08/2019,1417,151.24,151.34,151.24,151.27,43124
01/08/2019,1418,151.28,151.28,151.12,151.14,41948
01/08/2019,1419,151.14,151.14,151.05,151.07,58219
01/08/2019,1420,151.06,151.1,150.96,151,93834
01/08/2019,1421,151,151.09,150.96,151.02,78730
01/08/2019,1422,151.02,151.04,150.88,150.92,56651
01/08/2019,1423,150.94,150.99,150.94,150.96,36515
01/08/2019,1424,150.96,150.96,150.83,150.87,48406
01/08/2019,1425,150.85,150.97,150.84,150.96,41209
01/08/2019,1426,150.95,150.96,150.85,150.92,38242
01/08/2019,1427,150.92,150.96,150.86,150.86,23943
01/08/2019,1428,150.86,150.89,150.75,150.86,44238
01/08/2019,1429,150.87,150.97,150.83,150.96,34983
01/08/2019,1430,150.95,151,150.88,150.98,34742
01/08/2019,1431,150.98,151.19,150.98,151.17,72896
01/08/2019,1432,151.18,151.19,151.14,151.17,41379
01/08/2019,1433,151.17,151.19,151.11,151.16,26982
01/08/2019,1434,151.16,151.2,151.11,151.11,26685
01/08/2019,1435,151.1,151.12,150.97,151.07,65301
01/08/2019,1436,151.06,151.18,151.03,151.13,38427
01/08/2019,1437,151.12,151.15,151.04,151.14,40980
01/08/2019,1438,151.14,151.25,151.05,151.2,83257
01/08/2019,1439,151.2,151.29,151.17,151.27,42808
01/08/2019,1440,151.25,151.39,151.24,151.38,70378
01/08/2019,1441,151.37,151.6,151.36,151.43,152624
01/08/2019,1442,151.45,151.55,151.44,151.47,54308
01/08/2019,1443,151.48,151.57,151.46,151.55,52652
01/08/2019,1444,151.55,151.68,151.54,151.65,83874
01/08/2019,1445,151.65,151.68,151.57,151.57,50812
01/08/2019,1446,151.57,151.57,151.39,151.46,76982
01/08/2019,1447,151.45,151.51,151.37,151.51,47191
01/08/2019,1448,151.5,151.61,151.48,151.6,51881
01/08/2019,1449,151.6,151.74,151.58,151.69,70811
01/08/2019,1450,151.69,151.82,151.67,151.79,98226
01/08/2019,1451,151.8,151.82,151.66,151.69,69413
01/08/2019,1452,151.68,151.71,151.58,151.62,52648
01/08/2019,1453,151.62,151.7,151.57,151.58,57510
01/08/2019,1454,151.58,151.62,151.53,151.58,53687
01/08/2019,1455,151.57,151.57,151.45,151.47,54977
01/08/2019,1456,151.48,151.55,151.37,151.41,66584
01/08/2019,1457,151.41,151.48,151.36,151.44,57020
01/08/2019,1458,151.43,151.49,151.38,151.49,45400
01/08/2019,1459,151.49,151.5,151.4,151.42,34361
01/08/2019,1500,151.42,151.42,151.25,151.38,93632
01/08/2019,1501,151.37,151.42,151.35,151.41,39892
01/08/2019,1502,151.39,151.42,151.33,151.37,37248
01/08/2019,1503,151.38,151.43,151.35,151.35,40813
01/08/2019,1504,151.36,151.38,151.24,151.26,34992
01/08/2019,1505,151.26,151.31,151.02,151.05,89303
01/08/2019,1506,151.05,151.06,151,151.03,51078
01/08/2019,1507,151.03,151.14,151.01,151.14,74116
01/08/2019,1508,151.14,151.26,151.09,151.26,70080
01/08/2019,1509,151.26,151.32,151.18,151.18,95056
01/08/2019,1510,151.19,151.19,151.13,151.18,52699
01/08/2019,1511,151.17,151.18,151.05,151.09,46826
01/08/2019,1512,151.1,151.16,151.09,151.09,25154
01/08/2019,1513,151.09,151.12,151.03,151.09,46826
01/08/2019,1514,151.09,151.1,151.04,151.05,63722
01/08/2019,1515,151.05,151.1,150.94,150.95,114458
01/08/2019,1516,150.95,151.02,150.92,150.93,79456
01/08/2019,1517,150.94,150.99,150.88,150.91,93044
01/08/2019,1518,150.89,151.02,150.81,150.94,84066
01/08/2019,1519,150.94,151.07,150.91,151,74175
01/08/2019,1520,151,151.03,150.96,150.97,34251
01/08/2019,1521,150.96,151.03,150.89,150.92,109653
01/08/2019,1522,150.91,151,150.9,150.93,32675
01/08/2019,1523,150.93,151.05,150.93,151.05,48122
01/08/2019,1524,151.04,151.09,151.02,151.03,63618
01/08/2019,1525,151.04,151.12,151.02,151.04,58502
01/08/2019,1526,151.04,151.05,150.95,150.95,59662
01/08/2019,1527,150.95,151.1,150.94,150.97,91242
01/08/2019,1528,150.98,151.04,150.95,151.03,60888
01/08/2019,1529,151.04,151.16,151.03,151.14,78311
01/08/2019,1530,151.15,151.18,151.12,151.17,46476
01/08/2019,1531,151.17,151.24,151.17,151.2,50577
01/08/2019,1532,151.2,151.28,151.19,151.21,70941
01/08/2019,1533,151.22,151.23,151.15,151.17,48874
01/08/2019,1534,151.16,151.22,151.11,151.16,71283
01/08/2019,1535,151.15,151.17,151.09,151.12,71859
01/08/2019,1536,151.11,151.11,150.95,150.99,89404
01/08/2019,1537,151,151.02,150.91,150.91,71043
01/08/2019,1538,150.93,150.94,150.86,150.89,61664
01/08/2019,1539,150.89,150.94,150.85,150.86,53971
01/08/2019,1540,150.86,150.87,150.73,150.79,70381
01/08/2019,1541,150.8,150.82,150.6,150.64,101425
01/08/2019,1542,150.64,150.7,150.57,150.59,87632
01/08/2019,1543,150.58,150.64,150.56,150.58,81317
01/08/2019,1544,150.58,150.67,150.56,150.67,68984
01/08/2019,1545,150.66,150.75,150.57,150.62,149617
01/08/2019,1546,150.62,150.79,150.6,150.79,90265
01/08/2019,1547,150.78,150.91,150.78,150.85,124140
01/08/2019,1548,150.84,150.91,150.77,150.83,111560
01/08/2019,1549,150.83,150.88,150.72,150.73,66854
01/08/2019,1550,150.72,150.75,150.61,150.63,94918
01/08/2019,1551,150.63,150.7,150.6,150.67,64422
01/08/2019,1552,150.66,150.79,150.66,150.79,104663
01/08/2019,1553,150.8,150.81,150.74,150.8,62472
01/08/2019,1554,150.79,150.79,150.73,150.77,49817
01/08/2019,1555,150.77,150.83,150.65,150.7,219172
01/08/2019,1556,150.69,150.69,150.6,150.6,116521
01/08/2019,1557,150.6,150.65,150.56,150.62,88343
01/08/2019,1558,150.62,150.7,150.56,150.63,208176
01/08/2019,1559,150.63,150.83,150.56,150.77,604478
01/09/2019,0930,151.16,151.6,150.25,150.38,906513
01/09/2019,0931,150.39,150.65,149.89,150.03,456060
01/09/2019,0932,150,150.13,149.63,149.85,254968
01/09/2019,0933,149.83,150.28,149.82,150.17,184189
01/09/2019,0934,150.17,150.28,149.95,150.21,195878
01/09/2019,0935,150.21,150.58,150.04,150.53,239031
01/09/2019,0936,150.52,151.21,150.39,151.17,235016
01/09/2019,0937,151.19,151.36,150.88,150.9,258618
01/09/2019,0938,150.92,151.25,150.8,151.23,161693
01/09/2019,0939,151.23,151.69,151.23,151.6,291823
01/09/2019,0940,151.61,151.78,151.39,151.72,266636
01/09/2019,0941,151.73,151.76,151.41,151.46,213370
01/09/2019,0942,151.49,151.65,151.38,151.52,168475
01/09/2019,0943,151.51,151.84,151.46,151.79,177807
01/09/2019,0944,151.79,151.93,151.71,151.81,169547
01/09/2019,0945,151.82,151.97,151.8,151.95,154337
01/09/2019,0946,151.97,152.04,151.27,151.34,295388
01/09/2019,0947,151.34,151.5,151.33,151.33,99780
01/09/2019,0948,151.34,151.5,151.01,151.05,178014
01/09/2019,0949,151.01,151.22,151.01,151.11,122487
01/09/2019,0950,151.11,151.45,151.1,151.42,132526
01/09/2019,0951,151.44,151.5,151.26,151.47,103501
01/09/2019,0952,151.47,151.56,151.43,151.5,93624
01/09/2019,0953,151.5,151.7,151.49,151.69,90275
01/09/2019,0954,151.69,151.77,151.63,151.7,84214
01/09/2019,0955,151.71,151.77,151.51,151.57,90417
01/09/2019,0956,151.56,151.73,151.56,151.68,74776
01/09/2019,0957,151.68,151.7,151.47,151.5,68312
01/09/2019,0958,151.5,151.69,151.5,151.53,66330
01/09/2019,0959,151.53,151.84,151.53,151.82,94622
01/09/2019,1000,151.83,152.01,151.75,151.84,186427
01/09/2019,1001,151.81,151.87,151.63,151.65,95983
01/09/2019,1002,151.65,151.74,151.55,151.67,78507
01/09/2019,1003,151.69,151.8,151.54,151.6,104576
01/09/2019,1004,151.58,151.68,151.4,151.66,99422
01/09/2019,1005,151.66,151.7,151.51,151.7,74837
01/09/2019,1006,151.69,151.88,151.42,151.55,175474
01/09/2019,1007,151.55,151.91,151.55,151.71,214421
01/09/2019,1008,151.73,151.87,151.67,151.73,91162
01/09/2019,1009,151.74,152.27,151.69,152.27,272674
01/09/2019,1010,152.27,152.39,152.22,152.35,186882
01/09/2019,1011,152.35,152.38,151.94,151.98,195689
01/09/2019,1012,151.98,152.08,151.81,151.91,114081
01/09/2019,1013,151.93,152.05,151.81,151.99,89531
01/09/2019,1014,151.99,152.04,151.81,151.81,82826
01/09/2019,1015,151.81,152.03,151.64,151.99,177852
01/09/2019,1016,151.99,152.17,151.94,152,147611
01/09/2019,1017,152.02,152.17,151.92,151.96,95467
01/09/2019,1018,151.92,152.09,151.9,152.07,101338
01/09/2019,1019,152.05,152.31,152.01,152.31,168429
01/09/2019,1020,152.31,152.42,152.17,152.17,135821
01/09/2019,1021,152.17,152.38,152.12,152.31,87928
01/09/2019,1022,152.33,152.39,152.21,152.24,101875
01/09/2019,1023,152.22,152.41,152.21,152.32,76823
01/09/2019,1024,152.32,152.55,152.23,152.45,167464
01/09/2019,1025,152.45,152.59,152.45,152.5,133247
01/09/2019,1026,152.51,152.66,152.47,152.64,192980
01/09/2019,1027,152.65,152.81,152.55,152.59,183357
01/09/2019,1028,152.6,152.61,152.35,152.4,172968
01/09/2019,1029,152.39,152.68,152.38,152.67,126357
01/09/2019,1030,152.65,152.66,152.26,152.33,125921
01/09/2019,1031,152.35,152.52,152.29,152.31,136806
01/09/2019,1032,152.32,152.47,152.15,152.15,103282
01/09/2019,1033,152.17,152.25,152.11,152.22,92316
01/09/2019,1034,152.22,152.27,152.01,152.05,95418
01/09/2019,1035,152.04,152.18,151.97,152.18,154634
01/09/2019,1036,152.18,152.34,152.11,152.23,128312
01/09/2019,1037,152.24,152.47,152.17,152.47,67504
01/09/2019,1038,152.48,152.62,152.46,152.56,103804
01/09/2019,1039,152.58,152.72,152.52,152.71,97430
01/09/2019,1040,152.71,152.72,152.61,152.61,67960
01/09/2019,1041,152.61,152.69,152.58,152.66,69177
01/09/2019,1042,152.66,152.69,152.49,152.65,147778
01/09/2019,1043,152.65,152.65,152.27,152.31,119450
01/09/2019,1044,152.31,152.44,152.14,152.27,120374
01/09/2019,1045,152.27,152.38,152.15,152.27,96088
01/09/2019,1046,152.28,152.36,152.09,152.34,82601
01/09/2019,1047,152.34,152.54,152.32,152.54,102594
01/09/2019,1048,152.55,152.6,152.41,152.55,78152
01/09/2019,1049,152.55,152.6,152.47,152.58,51045
01/09/2019,1050,152.58,152.62,152.5,152.51,53091
01/09/2019,1051,152.5,152.57,152.42,152.5,59412
01/09/2019,1052,152.5,152.52,152.24,152.32,61556
01/09/2019,1053,152.32,152.57,152.31,152.54,131327
01/09/2019,1054,152.52,152.54,152.3,152.3,53616
01/09/2019,1055,152.31,152.37,152.24,152.26,63966
01/09/2019,1056,152.27,152.57,152.27,152.5,73048
01/09/2019,1057,152.5,152.52,152.27,152.38,82019
01/09/2019,1058,152.38,152.55,152.35,152.42,92534
01/09/2019,1059,152.42,152.53,152.3,152.5,84026
01/09/2019,1100,152.49,152.52,152.33,152.35,52363
01/09/2019,1101,152.36,152.74,152.36,152.74,144729
01/09/2019,1102,152.73,153.02,152.7,152.93,290492
01/09/2019,1103,152.94,153.18,152.91,153.08,161192
01/09/2019,1104,153.1,153.3,152.8,152.83,352890
01/09/2019,1105,152.85,153.13,152.81,152.99,288794
01/09/2019,1106,152.99,153.04,152.88,153.04,113137
01/09/2019,1107,153.04,153.18,152.99,153.02,176033
01/09/2019,1108,153.03,153.12,152.99,152.99,131245
01/09/2019,1109,153.01,153.14,152.84,152.91,198757
01/09/2019,1110,152.91,152.91,152.58,152.62,154958
01/09/2019,1111,152.6,152.76,152.52,152.72,114023
01/09/2019,1112,152.72,152.91,152.7,152.85,95600
01/09/2019,1113,152.85,153.12,152.77,153.1,145526
01/09/2019,1114,153.1,153.1,152.82,152.86,109806
01/09/2019,1115,152.86,152.88,152.46,152.66,170945
01/09/2019,1116,152.66,152.66,152.37,152.42,153976
01/09/2019,1117,152.42,152.71,152.4,152.6,146325
01/09/2019,1118,152.61,152.79,152.47,152.75,183151
01/09/2019,1119,152.75,152.8,152.65,152.79,60948
01/09/2019,1120,152.78,152.79,152.67,152.73,49509
01/09/2019,1121,152.72,152.87,152.71,152.81,68729
01/09/2019,1122,152.83,153.04,152.83,152.9,123548
01/09/2019,1123,152.89,153.05,152.81,153.02,131636
01/09/2019,1124,153.03,153.22,152.91,152.92,200943
01/09/2019,1125,152.9,152.99,152.9,152.93,55077
01/09/2019,1126,152.96,153,152.9,152.97,54215
01/09/2019,1127,152.95,153,152.88,152.88,65670
01/09/2019,1128,152.9,152.95,152.83,152.88,88913
01/09/2019,1129,152.89,152.9,152.82,152.83,56634
01/09/2019,1130,152.84,152.97,152.83,152.95,87884
01/09/2019,1131,152.95,153.06,152.91,153.02,102293
01/09/2019,1132,153.02,153.13,153,153.11,110912
01/09/2019,1133,153.11,153.14,152.96,153.01,93394
01/09/2019,1134,153.01,153.14,152.9,153.14,124040
01/09/2019,1135,153.12,153.24,153.07,153.07,148576
01/09/2019,1136,153.08,153.18,153.05,153.17,58159
01/09/2019,1137,153.17,153.18,153,153.01,95648
01/09/2019,1138,153.01,153.01,152.81,152.82,76988
01/09/2019,1139,152.81,152.89,152.79,152.89,55325
01/09/2019,1140,152.89,153.13,152.88,153.06,117266
01/09/2019,1141,153.06,153.13,152.99,153.07,98339
01/09/2019,1142,153.07,153.11,153,153.01,70561
01/09/2019,1143,153.03,153.12,153,153.05,62271
01/09/2019,1144,153.05,153.07,153,153.03,102408
01/09/2019,1145,153.04,153.29,153.01,153.24,112579
01/09/2019,1146,153.25,153.26,153.11,153.22,90134
01/09/2019,1147,153.21,153.38,153.21,153.36,149523
01/09/2019,1148,153.36,153.49,153.35,153.44,162833
01/09/2019,1149,153.44,153.57,153.38,153.55,127621
01/09/2019,1150,153.53,153.65,153.53,153.57,126812
01/09/2019,1151,153.56,153.59,153.33,153.44,204777
01/09/2019,1152,153.44,153.77,153.4,153.77,138674
01/09/2019,1153,153.77,154.04,153.73,153.97,215494
01/09/2019,1154,153.97,153.99,153.82,153.89,118258
01/09/2019,1155,153.91,153.99,153.83,153.93,82546
01/09/2019,1156,153.94,153.95,153.71,153.72,90031
01/09/2019,1157,153.71,153.87,153.71,153.86,89404
01/09/2019,1158,153.84,153.89,153.74,153.87,79693
01/09/2019,1159,153.89,153.9,153.77,153.81,89607
01/09/2019,1200,153.81,154.01,153.81,153.98,76659
01/09/2019,1201,153.98,154.04,153.9,154,82397
01/09/2019,1202,154.01,154.16,153.92,154.14,86080
01/09/2019,1203,154.13,154.15,154.02,154.12,119722
01/09/2019,1204,154.13,154.16,153.98,154.1,91978
01/09/2019,1205,154.08,154.11,153.87,153.96,114030
01/09/2019,1206,153.96,153.98,153.72,153.73,116138
01/09/2019,1207,153.75,153.93,153.75,153.89,62612
01/09/2019,1208,153.88,153.9,153.75,153.88,41073
01/09/2019,1209,153.88,154,153.83,153.98,45295
01/09/2019,1210,153.99,154.11,153.98,154.04,102756
01/09/2019,1211,154.04,154.05,153.88,153.92,57404
01/09/2019,1212,153.93,154,153.91,153.97,43169
01/09/2019,1213,153.98,154.05,153.95,154.01,57875
01/09/2019,1214,154.01,154.02,153.77,153.82,101015
01/09/2019,1215,153.82,153.95,153.8,153.89,75987
01/09/2019,1216,153.88,153.88,153.67,153.77,80732
01/09/2019,1217,153.78,153.84,153.71,153.82,61925
01/09/2019,1218,153.82,153.87,153.74,153.81,76576
01/09/2019,1219,153.8,153.9,153.8,153.9,54143
01/09/2019,1220,153.89,153.9,153.75,153.84,56789
01/09/2019,1221,153.82,154.04,153.82,153.94,93332
01/09/2019,1222,153.94,154.01,153.91,153.94,61300
01/09/2019,1223,153.94,154.05,153.93,154.03,73199
01/09/2019,1224,154.05,154.07,153.92,154.02,67295
01/09/2019,1225,154,154.26,153.98,154.19,142552
01/09/2019,1226,154.19,154.21,154.09,154.2,70562
01/09/2019,1227,154.21,154.28,154.18,154.19,97166
01/09/2019,1228,154.19,154.24,154.03,154.05,71668
01/09/2019,1229,154.05,154.05,153.9,154,86566
01/09/2019,1230,154,154.1,153.99,154.08,79287
01/09/2019,1231,154.08,154.16,154.05,154.13,63188
01/09/2019,1232,154.13,154.15,154.02,154.04,61305
01/09/2019,1233,154.03,154.14,153.99,154.12,78066
01/09/2019,1234,154.13,154.24,154.12,154.19,86981
01/09/2019,1235,154.19,154.28,154.18,154.25,103521
01/09/2019,1236,154.26,154.37,154.16,154.18,110480
01/09/2019,1237,154.17,154.18,153.92,153.97,133727
01/09/2019,1238,153.96,154,153.93,153.93,67592
01/09/2019,1239,153.93,154,153.91,153.93,58052
01/09/2019,1240,153.92,153.94,153.84,153.84,66128
01/09/2019,1241,153.85,153.95,153.85,153.89,74061
01/09/2019,1242,153.88,154,153.86,153.96,51392
01/09/2019,1243,153.94,154,153.88,153.9,64799
01/09/2019,1244,153.9,153.94,153.8,153.94,118683
01/09/2019,1245,153.97,154,153.84,153.97,56190
01/09/2019,1246,153.97,154.13,153.95,154.07,90345
01/09/2019,1247,154.05,154.08,153.98,154.08,28479
01/09/2019,1248,154.05,154.19,153.99,154.02,104252
01/09/2019,1249,154.01,154.2,153.91,154.01,127280
01/09/2019,1250,154.01,154.12,154.01,154.09,59447
01/09/2019,1251,154.08,154.12,153.96,154,84783
01/09/2019,1252,154,154,153.8,153.82,95621
01/09/2019,1253,153.81,153.89,153.8,153.83,52812
01/09/2019,1254,153.83,153.89,153.81,153.88,36292
01/09/2019,1255,153.88,153.89,153.8,153.82,54440
01/09/2019,1256,153.82,153.87,153.69,153.79,80122
01/09/2019,1257,153.79,153.89,153.76,153.85,46216
01/09/2019,1258,153.86,153.93,153.78,153.83,46021
01/09/2019,1259,153.84,153.92,153.8,153.85,38389
01/09/2019,1300,153.85,153.91,153.81,153.89,51964
01/09/2019,1301,153.89,153.92,153.77,153.77,31941
